CustomerID,Recency,Frequency,Monetary,Cluster,Segment
17678,264,1,298.11,1,At Risk
17679,53,2,1992.11,0,Champions
17680,24,1,184.4,0,Champions
17682,10,6,2474.33,0,Champions
17684,44,1,239.41,0,Champions
17685,17,7,3191.53,0,Champions
17686,7,7,5739.46,0,Champions
17690,30,15,4757.95,3,Hibernating
17691,358,2,290.40000000000003,1,At Risk
17692,127,4,740.9399999999999,0,Champions
17693,137,1,200.47,0,Champions
17694,142,1,283.12,0,Champions
17695,132,2,765.34,0,Champions
17696,38,8,2285.71,0,Champions
17697,236,1,338.95,1,At Risk
17698,261,1,154.95,1,At Risk
17700,17,4,2534.64,0,Champions
17701,253,1,417.95,1,At Risk
17702,30,4,1824.37,0,Champions
17703,35,3,798.74,0,Champions
17704,169,2,885.19,1,At Risk
17705,3,9,1823.52,0,Champions
17706,4,17,10504.49,3,Hibernating
17707,185,2,152.4,1,At Risk
17708,188,2,267.08,1,At Risk
17709,170,1,137.45,1,At Risk
17711,11,2,385.1,0,Champions
17712,45,1,522.91,0,Champions
17714,321,1,153.0,1,At Risk
17715,201,1,326.4,1,At Risk
17716,23,11,5655.99,0,Champions
17718,232,1,139.35,1,At Risk
17719,38,15,5396.04,3,Hibernating
17720,26,4,1195.94,0,Champions
17722,96,4,2424.04,0,Champions
17723,127,6,3276.4000000000005,0,Champions
17724,71,3,1033.0,0,Champions
17725,16,11,3439.08,0,Champions
17727,15,1,1060.25,0,Champions
17728,4,3,2876.01,0,Champions
17730,3,13,5298.4800000000005,0,Champions
17731,79,4,1240.11,0,Champions
17732,373,1,303.97,1,At Risk
17733,39,2,692.19,0,Champions
17734,54,3,700.63,0,Champions
17735,2,19,13110.02,3,Hibernating
17736,9,3,377.44,0,Champions
17737,9,2,168.24,0,Champions
17738,19,4,1879.05,0,Champions
17739,12,7,2791.35,0,Champions
17742,113,2,355.11,0,Champions
17744,4,6,2322.4,0,Champions
17746,240,1,110.25,1,At Risk
17747,113,1,71.4,0,Champions
17749,178,2,674.52,1,At Risk
17750,5,9,1797.57,0,Champions
17752,359,1,80.64,1,At Risk
17754,1,5,1772.26,0,Champions
17757,1,30,5605.29,3,Hibernating
17758,19,8,3456.7000000000003,0,Champions
17759,17,3,834.99,0,Champions
17760,22,2,287.59,0,Champions
17761,33,1,712.78,0,Champions
17763,263,1,15.0,1,At Risk
17764,51,2,818.8199999999999,0,Champions
17765,159,3,371.88,1,At Risk
17767,15,1,271.2,0,Champions
17768,8,3,2273.1800000000003,0,Champions
17769,13,10,3997.98,0,Champions
17770,199,5,1143.27,1,At Risk
17771,57,2,245.81,0,Champions
17772,11,2,182.77,0,Champions
17774,97,4,1225.41,0,Champions
17775,255,1,56.4,1,At Risk
17777,25,3,665.86,0,Champions
17779,21,3,658.57,0,Champions
17781,159,2,188.02,1,At Risk
17783,72,2,283.47,0,Champions
17785,53,1,131.94,0,Champions
17786,85,2,278.74,0,Champions
17787,153,4,1865.19,1,At Risk
17788,74,2,1117.9,0,Champions
17789,281,1,225.9,1,At Risk
17790,27,14,1965.55,0,Champions
17791,30,1,106.1,0,Champions
17793,25,1,323.04,0,Champions
17795,180,2,350.39,1,At Risk
17796,40,4,697.9,0,Champions
17797,22,3,780.43,0,Champions
17799,22,10,3055.93,0,Champions
17800,37,9,1199.01,0,Champions
17802,82,3,1285.04,0,Champions
17805,74,1,512.31,0,Champions
17806,11,1,546.04,0,Champions
17809,16,12,5411.91,0,Champions
17811,4,39,7837.73,3,Hibernating
17812,13,4,732.16,0,Champions
17813,14,5,1770.88,0,Champions
17816,37,4,36.56,0,Champions
17817,4,3,387.68,0,Champions
17819,72,7,3704.87,0,Champions
17824,51,1,298.4,0,Champions
17827,5,5,1995.46,0,Champions
17828,23,4,1820.09,0,Champions
17829,299,1,889.24,1,At Risk
17830,2,3,398.7,0,Champions
17831,33,1,35.400000000000006,0,Champions
17832,50,1,155.37,0,Champions
17835,3,3,350.64,0,Champions
17836,47,1,110.21,0,Champions
17837,42,8,1593.38,0,Champions
17838,27,5,2779.3,0,Champions
17839,42,1,338.8,0,Champions
17841,2,124,40991.57,2,New Customers
17843,303,1,205.48,1,At Risk
17844,107,1,51.56,0,Champions
17846,85,1,2033.1,0,Champions
17848,81,9,901.2,0,Champions
17849,218,4,605.8000000000001,1,At Risk
17850,372,34,5391.21,3,Hibernating
17852,12,2,114.34,0,Champions
17854,185,2,311.26,1,At Risk
17855,373,1,208.97,1,At Risk
17856,2,4,1418.03,0,Champions
17857,4,23,26879.04,3,Hibernating
17858,6,12,5155.66,0,Champions
17859,305,1,148.21,1,At Risk
17860,369,1,252.8,1,At Risk
17861,3,8,2100.8,0,Champions
17862,324,1,330.9,1,At Risk
17863,59,6,3160.0,0,Champions
17864,13,3,597.5,0,Champions
17865,31,20,10526.32,3,Hibernating
17866,143,1,329.65,1,At Risk
17867,30,6,1197.1,0,Champions
17869,107,5,428.18,0,Champions
17870,2,12,1894.35,0,Champions
17871,205,1,155.9,1,At Risk
17873,80,5,1859.16,0,Champions
17874,185,6,683.46,1,At Risk
17877,170,1,237.61,1,At Risk
17878,44,1,379.45,0,Champions
17879,174,1,178.51999999999998,1,At Risk
17880,365,1,458.92,1,At Risk
17881,304,1,133.35000000000002,1,At Risk
17883,3,4,671.77,0,Champions
17884,4,4,717.45,0,Champions
17885,12,1,190.19,0,Champions
17886,32,3,899.61,0,Champions
17887,129,1,111.35,0,Champions
17888,21,8,726.05,0,Champions
17889,212,2,203.87,1,At Risk
17890,323,2,602.09,1,At Risk
17891,162,1,203.86,1,At Risk
17892,56,3,244.1,0,Champions
17893,225,1,112.25,1,At Risk
17894,72,8,1119.81,0,Champions
17895,44,1,98.0,0,Champions
17896,23,1,256.32,0,Champions
17897,173,3,566.6,1,At Risk
17898,85,2,152.06,0,Champions
17899,159,1,155.8,1,At Risk
17900,190,2,112.2,1,At Risk
17901,29,1,110.38,0,Champions
17904,21,1,191.67,0,Champions
17905,71,4,800.24,0,Champions
17906,247,1,72.9,1,At Risk
17908,374,1,243.28,1,At Risk
17911,9,1,366.23,0,Champions
17912,310,5,311.01,1,At Risk
17913,59,2,411.6,0,Champions
17914,4,1,336.43,0,Champions
17917,45,3,341.28,0,Champions
17919,88,1,1304.04,0,Champions
17920,4,17,4204.1,3,Hibernating
17921,64,4,826.52,0,Champions
17923,282,1,207.50000000000003,1,At Risk
17924,12,7,2962.5,0,Champions
17925,373,1,244.08,1,At Risk
17926,133,2,397.29,0,Champions
17928,45,2,212.54,0,Champions
17929,11,4,843.0,0,Champions
17930,36,5,1740.48,0,Champions
17931,134,2,408.36,0,Champions
17932,29,3,1331.57,0,Champions
17934,52,2,704.25,0,Champions
17935,138,2,145.79,0,Champions
17936,5,1,389.84,0,Champions
17937,9,7,4301.22,0,Champions
17939,160,1,99.14,1,At Risk
17940,49,10,4106.4400000000005,0,Champions
17941,131,1,304.56,0,Champions
17942,8,1,77.50000000000001,0,Champions
17946,233,2,149.57999999999998,1,At Risk
17947,37,1,176.68,0,Champions
17948,147,1,358.56000000000006,1,At Risk
17949,1,45,58510.48,3,Hibernating
17950,72,3,482.2,0,Champions
17951,40,3,1008.54,0,Champions
17954,5,12,2332.72,0,Champions
17955,199,4,557.3,1,At Risk
17956,249,1,12.75,1,At Risk
17957,66,1,111.68,0,Champions
17958,117,1,508.4599999999999,0,Champions
17960,171,1,73.78,1,At Risk
17961,21,39,1296.44,3,Hibernating
17962,142,1,102.83,0,Champions
17964,32,2,471.7,0,Champions
17965,38,14,2622.57,0,Champions
17966,38,5,1098.43,0,Champions
17967,372,1,123.07,1,At Risk
17968,374,1,277.35,1,At Risk
17969,166,2,228.2,1,At Risk
17970,211,1,582.59,1,At Risk
17972,242,1,136.04,1,At Risk
17973,52,1,337.04,0,Champions
17974,25,3,740.79,0,Champions
17975,15,13,4488.81,0,Champions
17976,372,1,353.19,1,At Risk
17977,29,1,288.14,0,Champions
17978,365,1,300.92,1,At Risk
17979,36,4,757.71,0,Champions
17980,166,3,811.45,1,At Risk
17984,145,1,152.68,1,At Risk
17985,22,1,634.95,0,Champions
17986,56,1,20.8,0,Champions
17987,185,1,198.57,1,At Risk
17988,12,7,201.12,0,Champions
17990,237,3,630.84,1,At Risk
17991,225,2,93.35,1,At Risk
17994,122,4,678.49,0,Champions
17995,282,1,76.1,1,At Risk
17997,74,8,1970.67,0,Champions
17999,37,2,382.06,0,Champions
18001,12,2,417.23,0,Champions
18004,362,1,169.47,1,At Risk
18005,4,2,249.72,0,Champions
18006,23,1,444.68,0,Champions
18008,70,9,2116.19,0,Champions
18009,235,1,257.34,1,At Risk
18010,257,1,174.8,1,At Risk
18011,373,1,102.79,1,At Risk
18013,155,2,187.29,1,At Risk
18014,28,1,166.42,0,Champions
18015,4,1,120.03,0,Champions
18016,32,5,1483.56,0,Champions
18017,81,3,523.0,0,Champions
18018,108,2,122.14,0,Champions
18019,52,1,38.45,0,Champions
18022,36,1,668.11,0,Champions
18024,153,2,389.78,1,At Risk
18027,99,1,115.31,0,Champions
18030,4,2,230.65,0,Champions
18032,334,1,73.5,1,At Risk
18033,65,1,97.97,0,Champions
18034,22,2,422.88,0,Champions
18035,36,3,730.4,0,Champions
18036,32,3,405.62,0,Champions
18037,154,6,70.02,1,At Risk
18040,19,2,357.20000000000005,0,Champions
18041,12,21,4183.39,3,Hibernating
18042,54,1,165.04999999999998,0,Champions
18043,25,3,559.51,0,Champions
18044,4,10,2088.6,0,Champions
18045,45,1,189.4,0,Champions
18048,203,2,172.29000000000002,1,At Risk
18050,359,1,74.4,1,At Risk
18053,71,1,300.02,0,Champions
18055,7,10,6784.1900000000005,0,Champions
18056,288,1,363.65,1,At Risk
18058,10,1,170.16,0,Champions
18059,23,3,306.46,0,Champions
18061,22,10,2119.41,0,Champions
18062,173,3,720.52,1,At Risk
18064,133,2,814.0,0,Champions
18065,6,14,2392.83,0,Champions
18066,75,1,318.0,0,Champions
18067,40,1,396.33,0,Champions
18068,289,1,101.7,1,At Risk
18069,26,5,2036.67,0,Champions
18071,258,2,453.0,1,At Risk
18072,186,1,247.44,1,At Risk
18073,114,12,3877.52,0,Champions
18074,374,1,489.6,1,At Risk
18075,23,10,2611.75,0,Champions
18077,8,11,2633.01,0,Champions
18078,217,2,336.13,1,At Risk
18079,45,4,3651.97,0,Champions
18080,19,2,1231.5,0,Champions
18081,36,3,343.45,0,Champions
18082,26,1,703.37,0,Champions
18084,16,1,90.48,0,Champions
18085,330,2,689.95,1,At Risk
18086,274,1,101.34,1,At Risk
18087,98,2,4055.7199999999993,0,Champions
18088,61,1,167.67000000000002,0,Champions
18092,2,11,9068.26,0,Champions
18093,93,4,2106.52,0,Champions
18094,82,7,3017.3,0,Champions
18095,313,2,580.0500000000001,1,At Risk
18096,12,3,911.15,0,Champions
18097,8,6,2697.8,0,Champions
18099,127,1,168.31,0,Champions
18101,11,2,223.65,0,Champions
18102,1,60,259657.3,2,New Customers
18104,37,1,754.64,0,Champions
18105,38,1,113.48000000000002,0,Champions
18106,330,1,430.7,1,At Risk
18108,254,1,271.0,1,At Risk
18109,2,26,8052.97,3,Hibernating
18110,20,1,236.3,0,Champions
18112,12,2,352.69,0,Champions
18113,369,1,76.32000000000001,1,At Risk
18114,290,1,220.1,1,At Risk
18116,68,8,1418.03,0,Champions
18117,26,1,320.72,0,Champions
18118,11,26,5653.82,3,Hibernating
18119,368,1,181.12,1,At Risk
18120,214,1,111.15,1,At Risk
18121,149,2,673.1,1,At Risk
18122,8,6,1826.21,0,Champions
18123,24,2,589.4399999999999,0,Champions
18125,30,4,1142.99,0,Champions
18126,61,1,206.83,0,Champions
18127,19,3,348.73,0,Champions
18129,243,1,112.55,1,At Risk
18130,15,3,1059.39,0,Champions
18133,212,1,931.5,1,At Risk
18135,29,5,681.9100000000001,0,Champions
18136,63,3,784.33,0,Champions
18138,295,1,152.65,1,At Risk
18139,18,6,8438.34,0,Champions
18142,157,2,1019.52,1,At Risk
18143,117,2,1000.16,0,Champions
18144,8,12,2888.75,0,Champions
18145,13,4,2861.55,0,Champions
18146,141,2,160.35000000000002,0,Champions
18147,46,2,179.33999999999995,0,Champions
18149,51,3,612.0799999999999,0,Champions
18150,32,3,566.58,0,Champions
18151,135,2,653.35,0,Champions
18154,3,2,399.19,0,Champions
18155,75,3,371.62,0,Champions
18156,13,2,734.94,0,Champions
18158,9,2,453.4,0,Champions
18159,301,1,530.15,1,At Risk
18160,57,2,638.0600000000001,0,Champions
18161,15,5,1618.69,0,Champions
18164,37,1,399.65,0,Champions
18165,177,1,302.46000000000004,1,At Risk
18167,23,3,1384.86,0,Champions
18168,176,6,1169.94,1,At Risk
18169,61,1,202.65,0,Champions
18170,33,3,980.31,0,Champions
18171,59,5,1231.31,0,Champions
18172,15,20,7561.68,3,Hibernating
18173,87,4,2106.84,0,Champions
18174,7,1,104.0,0,Champions
18176,358,1,476.35,1,At Risk
18177,31,6,1341.42,0,Champions
18178,129,4,1590.81,0,Champions
18179,9,6,1793.17,0,Champions
18180,5,6,1843.75,0,Champions
18181,24,1,382.8,0,Champions
18183,227,2,632.07,1,At Risk
18184,15,1,49.8,0,Champions
18185,249,1,304.25,1,At Risk
18188,15,3,2001.04,0,Champions
18189,78,2,1090.24,0,Champions
18190,192,2,284.46000000000004,1,At Risk
18191,262,1,207.8,1,At Risk
18192,72,1,957.97,0,Champions
18193,165,1,243.76,1,At Risk
18194,82,1,973.84,0,Champions
18196,95,2,689.13,0,Champions
18198,4,17,5425.56,3,Hibernating
18200,106,1,163.8,0,Champions
18202,200,3,1396.99,1,At Risk
18203,157,1,160.42000000000002,1,At Risk
18204,71,3,1993.7,0,Champions
18205,36,2,517.36,0,Champions
18209,29,1,139.10000000000002,0,Champions
18210,2,6,2621.38,0,Champions
18211,26,5,600.07,0,Champions
18212,326,1,248.42,1,At Risk
18213,237,1,232.48,1,At Risk
18215,89,1,299.34000000000003,0,Champions
18216,31,1,481.75,0,Champions
18217,29,2,621.75,0,Champions
18218,211,2,662.08,1,At Risk
18219,3,10,2069.77,0,Champions
18220,227,1,305.28000000000003,1,At Risk
18221,22,5,1041.61,0,Champions
18222,93,1,443.0,0,Champions
18223,5,14,6484.54,3,Hibernating
18224,264,1,158.95000000000002,1,At Risk
18225,3,12,5509.12,0,Champions
18226,44,11,5228.05,0,Champions
18227,218,1,93.75,1,At Risk
18228,57,2,779.9,0,Champions
18229,12,20,7276.900000000001,3,Hibernating
18230,9,7,2810.2000000000003,0,Champions
18231,192,5,2083.27,1,At Risk
18232,82,4,592.97,0,Champions
18233,326,1,440.0,1,At Risk
18235,72,3,1796.48,0,Champions
18236,30,6,882.24,0,Champions
18237,3,5,987.1,0,Champions
18239,219,5,1561.61,1,At Risk
18240,46,1,422.58,0,Champions
18241,10,17,2073.09,3,Hibernating
18242,72,4,2232.49,0,Champions
18245,7,7,2567.06,0,Champions
18246,24,2,596.1,0,Champions
18248,123,2,804.02,0,Champions
18249,17,1,95.34,0,Champions
18250,310,1,349.27,1,At Risk
18251,87,1,4314.72,0,Champions
18252,51,2,526.67,0,Champions
18255,89,1,103.3,0,Champions
18257,39,8,2337.63,0,Champions
18259,25,3,2338.6000000000004,0,Champions
18260,173,6,2643.2000000000003,1,At Risk
18261,43,2,324.24,0,Champions
18262,140,1,149.48,0,Champions
18263,26,3,1213.16,0,Champions
18265,72,2,801.51,0,Champions
18268,134,1,25.5,0,Champions
18269,366,1,168.6,1,At Risk
18270,38,2,283.15,0,Champions
18272,3,6,3078.58,0,Champions
18273,2,3,204.0,0,Champions
18274,30,1,175.92,0,Champions
18276,44,1,335.86,0,Champions
18277,58,1,110.38,0,Champions
18278,74,1,173.9,0,Champions
18280,278,1,180.6,1,At Risk
18281,181,1,80.82,1,At Risk
18282,8,2,178.05,0,Champions
18283,4,16,2094.88,3,Hibernating
18287,43,3,1837.28,0,Champions
